card_use_amt,crtr_ym,emd_cd,emd_nm,mbl_use_amt,mbl_user_cnt,par_ag,par_gend,stlm_amt,stlm_nocs,usage_rgn_cd
0,202005,41133103,금광동,1101000,5,01,M,1101000,5,41133
0,202006,41133103,금광동,825000,12,01,M,825000,12,41133
0,202006,41133105,상대원동,10800,4,01,M,10800,4,41133
0,202007,41133101,성남동,1707800,33,01,M,1707800,33,41133
0,202007,41133103,금광동,2338400,23,01,M,2338400,23,41133
0,202007,41133105,상대원동,18000,4,01,M,18000,4,41133
0,202007,41133106,여수동,64000,4,01,M,64000,4,41133
0,202008,41133101,성남동,498300,13,01,M,498300,13,41133
0,202008,41133103,금광동,3175590,32,01,M,3175590,32,41133
0,202008,41133104,은행동,30000,3,01,M,30000,3,41133
0,202005,41133103,금광동,1101000,5,01,M,1101000,5,41133
0,202006,41133103,금광동,825000,12,01,M,825000,12,41133
0,202006,41133105,상대원동,10800,4,01,M,10800,4,41133
0,202007,41133101,성남동,1707800,33,01,M,1707800,33,41133
0,202007,41133103,금광동,2338400,23,01,M,2338400,23,41133
0,202007,41133105,상대원동,18000,4,01,M,18000,4,41133
0,202007,41133106,여수동,64000,4,01,M,64000,4,41133
0,202008,41133101,성남동,498300,13,01,M,498300,13,41133
0,202008,41133103,금광동,3175590,32,01,M,3175590,32,41133
0,202008,41133104,은행동,30000,3,01,M,30000,3,41133
0,202005,41133103,금광동,1101000,5,01,M,1101000,5,41133
0,202006,41133103,금광동,825000,12,01,M,825000,12,41133
0,202006,41133105,상대원동,10800,4,01,M,10800,4,41133
0,202007,41133101,성남동,1707800,33,01,M,1707800,33,41133
0,202007,41133103,금광동,2338400,23,01,M,2338400,23,41133
0,202007,41133105,상대원동,18000,4,01,M,18000,4,41133
0,202007,41133106,여수동,64000,4,01,M,64000,4,41133
0,202008,41133101,성남동,498300,13,01,M,498300,13,41133
0,202008,41133103,금광동,3175590,32,01,M,3175590,32,41133
0,202008,41133104,은행동,30000,3,01,M,30000,3,41133
0,202005,41133103,금광동,1101000,5,01,M,1101000,5,41133
0,202006,41133103,금광동,825000,12,01,M,825000,12,41133
0,202006,41133105,상대원동,10800,4,01,M,10800,4,41133
0,202007,41133101,성남동,1707800,33,01,M,1707800,33,41133
0,202007,41133103,금광동,2338400,23,01,M,2338400,23,41133
0,202007,41133105,상대원동,18000,4,01,M,18000,4,41133
0,202007,41133106,여수동,64000,4,01,M,64000,4,41133
0,202008,41133101,성남동,498300,13,01,M,498300,13,41133
0,202008,41133103,금광동,3175590,32,01,M,3175590,32,41133
0,202008,41133104,은행동,30000,3,01,M,30000,3,41133
0,202005,41133103,금광동,1101000,5,01,M,1101000,5,41133
0,202006,41133103,금광동,825000,12,01,M,825000,12,41133
0,202006,41133105,상대원동,10800,4,01,M,10800,4,41133
0,202007,41133101,성남동,1707800,33,01,M,1707800,33,41133
0,202007,41133103,금광동,2338400,23,01,M,2338400,23,41133
0,202007,41133105,상대원동,18000,4,01,M,18000,4,41133
0,202007,41133106,여수동,64000,4,01,M,64000,4,41133
0,202008,41133101,성남동,498300,13,01,M,498300,13,41133
0,202008,41133103,금광동,3175590,32,01,M,3175590,32,41133
0,202008,41133104,은행동,30000,3,01,M,30000,3,41133
0,202006,41133103,금광동,825000,12,01,M,825000,12,41133
0,202006,41133105,상대원동,10800,4,01,M,10800,4,41133
0,202007,41133101,성남동,1707800,33,01,M,1707800,33,41133
0,202007,41133103,금광동,2338400,23,01,M,2338400,23,41133
0,202007,41133105,상대원동,18000,4,01,M,18000,4,41133
0,202007,41133106,여수동,64000,4,01,M,64000,4,41133
0,202008,41133101,성남동,498300,13,01,M,498300,13,41133
0,202008,41133103,금광동,3175590,32,01,M,3175590,32,41133
0,202008,41133104,은행동,30000,3,01,M,30000,3,41133
0,202008,41133106,여수동,140000,12,01,M,140000,12,41133
0,202007,41133101,성남동,1707800,33,01,M,1707800,33,41133
0,202007,41133103,금광동,2338400,23,01,M,2338400,23,41133
0,202007,41133105,상대원동,18000,4,01,M,18000,4,41133
0,202007,41133106,여수동,64000,4,01,M,64000,4,41133
0,202008,41133101,성남동,498300,13,01,M,498300,13,41133
0,202008,41133103,금광동,3175590,32,01,M,3175590,32,41133
0,202008,41133104,은행동,30000,3,01,M,30000,3,41133
0,202008,41133106,여수동,140000,12,01,M,140000,12,41133
0,202008,41133107,도촌동,251700,19,01,M,251700,19,41133
0,202008,41133109,하대원동,451820,16,01,M,451820,16,41133
0,202008,41133101,성남동,498300,13,01,M,498300,13,41133
0,202008,41133103,금광동,3175590,32,01,M,3175590,32,41133
0,202008,41133104,은행동,30000,3,01,M,30000,3,41133
0,202008,41133106,여수동,140000,12,01,M,140000,12,41133
0,202008,41133107,도촌동,251700,19,01,M,251700,19,41133
0,202008,41133109,하대원동,451820,16,01,M,451820,16,41133
0,202008,41133132,중앙동,52000,5,01,M,52000,5,41133
0,202009,41133101,성남동,8419850,59,01,M,8419850,59,41133
0,202009,41133103,금광동,1581710,33,01,M,1581710,33,41133
0,202009,41133104,은행동,1163880,36,01,M,1163880,36,41133
0,202009,41133101,성남동,8419850,59,01,M,8419850,59,41133
0,202009,41133103,금광동,1581710,33,01,M,1581710,33,41133
0,202009,41133104,은행동,1163880,36,01,M,1163880,36,41133
0,202009,41133105,상대원동,4070660,112,01,M,4070660,112,41133
0,202009,41133106,여수동,1583800,39,01,M,1583800,39,41133
0,202009,41133107,도촌동,2460970,84,01,M,2460970,84,41133
0,202009,41133109,하대원동,1014480,28,01,M,1014480,28,41133
0,202009,41133132,중앙동,348000,9,01,M,348000,9,41133
0,202010,41133101,성남동,1640200,46,01,M,1640200,46,41133
0,202010,41133103,금광동,11387300,163,01,M,11387300,163,41133
0,202010,41133101,성남동,1640200,46,01,M,1640200,46,41133
0,202010,41133103,금광동,11387300,163,01,M,11387300,163,41133
0,202010,41133104,은행동,13468280,102,01,M,13468280,102,41133
0,202010,41133105,상대원동,2591460,78,01,M,2591460,78,41133
0,202010,41133106,여수동,579100,59,01,M,579100,59,41133
0,202010,41133107,도촌동,2125430,127,01,M,2125430,127,41133
0,202010,41133109,하대원동,2116720,61,01,M,2116720,61,41133
0,202010,41133132,중앙동,817600,20,01,M,817600,20,41133
0,202011,41133101,성남동,2865850,89,01,M,2865850,89,41133
0,202011,41133103,금광동,7652200,124,01,M,7652200,124,41133
0,202011,41133101,성남동,2865850,89,01,M,2865850,89,41133
0,202011,41133103,금광동,7652200,124,01,M,7652200,124,41133
0,202011,41133104,은행동,13267950,70,01,M,13267950,70,41133
0,202011,41133105,상대원동,1418500,45,01,M,1418500,45,41133
0,202011,41133106,여수동,2062980,72,01,M,2062980,72,41133
0,202011,41133107,도촌동,3520130,79,01,M,3520130,79,41133
0,202011,41133109,하대원동,2485600,63,01,M,2485600,63,41133
0,202011,41133132,중앙동,141000,13,01,M,141000,13,41133
0,202012,41133101,성남동,4341780,123,01,M,4341780,123,41133
0,202012,41133103,금광동,7671350,75,01,M,7671350,75,41133
0,202012,41133101,성남동,4341780,123,01,M,4341780,123,41133
0,202012,41133103,금광동,7671350,75,01,M,7671350,75,41133
0,202012,41133104,은행동,2386600,32,01,M,2386600,32,41133
0,202012,41133105,상대원동,766390,67,01,M,766390,67,41133
0,202012,41133106,여수동,821400,42,01,M,821400,42,41133
0,202012,41133107,도촌동,841690,60,01,M,841690,60,41133
0,202012,41133109,하대원동,843980,34,01,M,843980,34,41133
0,202012,41133132,중앙동,4151000,25,01,M,4151000,25,41133
0,202101,41133101,성남동,2407920,26,01,M,2407920,26,41133
0,202101,41133103,금광동,4568680,33,01,M,4568680,33,41133
0,202101,41133101,성남동,2407920,26,01,M,2407920,26,41133
0,202101,41133103,금광동,4568680,33,01,M,4568680,33,41133
0,202101,41133104,은행동,80800,10,01,M,80800,10,41133
0,202101,41133105,상대원동,1755500,15,01,M,1755500,15,41133
0,202101,41133106,여수동,83500,10,01,M,83500,10,41133
0,202101,41133107,도촌동,221240,4,01,M,221240,4,41133
0,202101,41133109,하대원동,2120000,13,01,M,2120000,13,41133
0,202101,41133132,중앙동,594700,5,01,M,594700,5,41133
0,202102,41133101,성남동,1573800,13,01,M,1573800,13,41133
0,202102,41133103,금광동,5028500,42,01,M,5028500,42,41133
0,202102,41133101,성남동,1573800,13,01,M,1573800,13,41133
0,202102,41133103,금광동,5028500,42,01,M,5028500,42,41133
0,202102,41133104,은행동,140500,11,01,M,140500,11,41133
0,202102,41133105,상대원동,1653200,18,01,M,1653200,18,41133
0,202102,41133106,여수동,99200,11,01,M,99200,11,41133
0,202102,41133107,도촌동,602800,12,01,M,602800,12,41133
0,202102,41133109,하대원동,1466590,9,01,M,1466590,9,41133
0,202102,41133132,중앙동,2528510,6,01,M,2528510,6,41133
0,202103,41133101,성남동,3746120,95,01,M,3746120,95,41133
0,202103,41133103,금광동,10208100,92,01,M,10208100,92,41133
0,202103,41133101,성남동,3746120,95,01,M,3746120,95,41133
0,202103,41133103,금광동,10208100,92,01,M,10208100,92,41133
0,202103,41133104,은행동,781300,55,01,M,781300,55,41133
0,202103,41133105,상대원동,2628000,44,01,M,2628000,44,41133
0,202103,41133106,여수동,345200,18,01,M,345200,18,41133
0,202103,41133107,도촌동,1789800,29,01,M,1789800,29,41133
0,202103,41133109,하대원동,4786000,36,01,M,4786000,36,41133
0,202103,41133132,중앙동,2915100,18,01,M,2915100,18,41133
0,202104,41133101,성남동,9363770,378,01,M,9363770,378,41133
24100,202104,41133103,금광동,10655694,377,01,M,10679794,382,41133
0,202104,41133101,성남동,9363770,378,01,M,9363770,378,41133
24100,202104,41133103,금광동,10655694,377,01,M,10679794,382,41133
214680,202104,41133104,은행동,4128980,172,01,M,4343660,184,41133
0,202104,41133105,상대원동,5172730,321,01,M,5172730,321,41133
0,202104,41133106,여수동,1787000,79,01,M,1787000,79,41133
0,202104,41133107,도촌동,5331810,140,01,M,5331810,140,41133
0,202104,41133109,하대원동,4779000,110,01,M,4779000,110,41133
0,202104,41133132,중앙동,1734500,46,01,M,1734500,46,41133
0,202105,41133101,성남동,7555240,163,01,M,7555240,163,41133
3600,202105,41133103,금광동,11190330,153,01,M,11193930,155,41133
0,202105,41133101,성남동,7555240,163,01,M,7555240,163,41133
3600,202105,41133103,금광동,11190330,153,01,M,11193930,155,41133
3200,202105,41133104,은행동,1769850,107,01,M,1773050,109,41133
0,202105,41133105,상대원동,2715210,149,01,M,2715210,149,41133
0,202105,41133106,여수동,403000,54,01,M,403000,54,41133
0,202105,41133107,도촌동,4619800,69,01,M,4619800,69,41133
0,202105,41133109,하대원동,2047600,40,01,M,2047600,40,41133
0,202105,41133132,중앙동,1473480,23,01,M,1473480,23,41133
96000,202106,41133101,성남동,8816800,174,01,M,8912800,176,41133
254560,202106,41133103,금광동,18122000,221,01,M,18376560,235,41133
96000,202106,41133101,성남동,8816800,174,01,M,8912800,176,41133
254560,202106,41133103,금광동,18122000,221,01,M,18376560,235,41133
0,202106,41133104,은행동,2986480,86,01,M,2986480,86,41133
49800,202106,41133105,상대원동,7033600,141,01,M,7083400,151,41133
0,202106,41133106,여수동,2419180,90,01,M,2419180,90,41133
0,202106,41133107,도촌동,6131560,92,01,M,6131560,92,41133
0,202106,41133109,하대원동,8342600,114,01,M,8342600,114,41133
0,202106,41133132,중앙동,1660180,31,01,M,1660180,31,41133
0,202107,41133101,성남동,8852000,140,01,M,8852000,140,41133
110000,202107,41133103,금광동,12841920,167,01,M,12951920,176,41133
0,202107,41133101,성남동,8852000,140,01,M,8852000,140,41133
110000,202107,41133103,금광동,12841920,167,01,M,12951920,176,41133
0,202107,41133104,은행동,3494100,82,01,M,3494100,82,41133
219400,202107,41133105,상대원동,2436220,105,01,M,2655620,117,41133
0,202107,41133106,여수동,1556400,72,01,M,1556400,72,41133
0,202107,41133107,도촌동,3559720,58,01,M,3559720,58,41133
0,202107,41133109,하대원동,10628500,66,01,M,10628500,66,41133
26000,202107,41133132,중앙동,1368200,30,01,M,1394200,32,41133
6000,202108,41133101,성남동,4141400,107,01,M,4147400,109,41133
0,202108,41133103,금광동,6179400,89,01,M,6179400,89,41133
6000,202108,41133101,성남동,4141400,107,01,M,4147400,109,41133
0,202108,41133103,금광동,6179400,89,01,M,6179400,89,41133
0,202108,41133104,은행동,1810100,58,01,M,1810100,58,41133
35400,202108,41133105,상대원동,1408690,73,01,M,1444090,83,41133
0,202108,41133106,여수동,1663360,59,01,M,1663360,59,41133
0,202108,41133107,도촌동,2744200,50,01,M,2744200,50,41133
0,202108,41133109,하대원동,3649600,58,01,M,3649600,58,41133
0,202108,41133132,중앙동,1215300,21,01,M,1215300,21,41133
52200,202109,41133101,성남동,2297280,197,01,M,2349480,205,41133
83800,202109,41133103,금광동,4507350,239,01,M,4591150,249,41133
52200,202109,41133101,성남동,2297280,197,01,M,2349480,205,41133
83800,202109,41133103,금광동,4507350,239,01,M,4591150,249,41133
56080,202109,41133104,은행동,1171160,77,01,M,1227240,91,41133
4500,202109,41133105,상대원동,1951960,167,01,M,1956460,171,41133
0,202109,41133106,여수동,971380,67,01,M,971380,67,41133
0,202109,41133107,도촌동,823200,82,01,M,823200,82,41133
9600,202109,41133109,하대원동,2599200,99,01,M,2608800,103,41133
0,202109,41133132,중앙동,515300,42,01,M,515300,42,41133
100600,202110,41133101,성남동,4255790,290,01,M,4356390,302,41133
0,202110,41133103,금광동,7248590,377,01,M,7248590,377,41133
100600,202110,41133101,성남동,4255790,290,01,M,4356390,302,41133
0,202110,41133103,금광동,7248590,377,01,M,7248590,377,41133
14040,202110,41133104,은행동,3473200,135,01,M,3487240,139,41133
0,202110,41133105,상대원동,2335690,250,01,M,2335690,250,41133
0,202110,41133106,여수동,1030100,83,01,M,1030100,83,41133
0,202110,41133107,도촌동,2397500,84,01,M,2397500,84,41133
0,202110,41133109,하대원동,2633400,78,01,M,2633400,78,41133
7600,202110,41133132,중앙동,647860,52,01,M,655460,54,41133
92430,202111,41133101,성남동,6499510,170,01,M,6591940,181,41133
12800,202111,41133103,금광동,9193020,236,01,M,9205820,242,41133
92430,202111,41133101,성남동,6499510,170,01,M,6591940,181,41133
12800,202111,41133103,금광동,9193020,236,01,M,9205820,242,41133
0,202111,41133104,은행동,1378200,84,01,M,1378200,84,41133
0,202111,41133105,상대원동,1094470,145,01,M,1094470,145,41133
0,202111,41133106,여수동,1229200,61,01,M,1229200,61,41133
227200,202111,41133107,도촌동,4803040,90,01,M,5030240,112,41133
0,202111,41133109,하대원동,3425000,70,01,M,3425000,70,41133
5000,202111,41133132,중앙동,1400900,26,01,M,1405900,28,41133
28600,202112,41133101,성남동,4046490,149,01,M,4075090,159,41133
22400,202112,41133103,금광동,7556740,145,01,M,7579140,148,41133
28600,202112,41133101,성남동,4046490,149,01,M,4075090,159,41133
22400,202112,41133103,금광동,7556740,145,01,M,7579140,148,41133
0,202112,41133104,은행동,2556770,75,01,M,2556770,75,41133
0,202112,41133105,상대원동,1834070,102,01,M,1834070,102,41133
0,202112,41133106,여수동,822820,48,01,M,822820,48,41133
0,202112,41133107,도촌동,2000800,29,01,M,2000800,29,41133
0,202112,41133109,하대원동,1831150,40,01,M,1831150,40,41133
0,202112,41133132,중앙동,709400,16,01,M,709400,16,41133
59780,202201,41133101,성남동,7383380,80,01,M,7443160,93,41133
41000,202201,41133103,금광동,7346830,95,01,M,7387830,96,41133
59780,202201,41133101,성남동,7383380,80,01,M,7443160,93,41133
41000,202201,41133103,금광동,7346830,95,01,M,7387830,96,41133
18500,202201,41133104,은행동,2654270,59,01,M,2672770,63,41133
25970,202201,41133105,상대원동,2616900,36,01,M,2642870,37,41133
0,202201,41133106,여수동,2934880,45,01,M,2934880,45,41133
0,202201,41133107,도촌동,3182300,56,01,M,3182300,56,41133
0,202201,41133109,하대원동,6068800,31,01,M,6068800,31,41133
25000,202201,41133132,중앙동,960800,10,01,M,985800,17,41133
26000,202202,41133101,성남동,7252060,55,01,M,7278060,63,41133
0,202202,41133103,금광동,9097780,96,01,M,9097780,96,41133
26000,202202,41133101,성남동,7252060,55,01,M,7278060,63,41133
0,202202,41133103,금광동,9097780,96,01,M,9097780,96,41133
76600,202202,41133104,은행동,3038630,57,01,M,3115230,61,41133
0,202202,41133105,상대원동,573500,19,01,M,573500,19,41133
0,202202,41133106,여수동,1211430,35,01,M,1211430,35,41133
0,202202,41133107,도촌동,2125540,38,01,M,2125540,38,41133
0,202202,41133109,하대원동,3873100,29,01,M,3873100,29,41133
11600,202202,41133132,중앙동,869000,6,01,M,880600,11,41133
32250,202203,41133101,성남동,8998670,332,01,M,9030920,341,41133
929970,202203,41133103,금광동,10675010,303,01,M,11604980,330,41133
32250,202203,41133101,성남동,8998670,332,01,M,9030920,341,41133
929970,202203,41133103,금광동,10675010,303,01,M,11604980,330,41133
48080,202203,41133104,은행동,3584350,186,01,M,3632430,190,41133
59790,202203,41133105,상대원동,2276540,179,01,M,2336330,182,41133
0,202203,41133106,여수동,2214310,109,01,M,2214310,109,41133
0,202203,41133107,도촌동,3387750,100,01,M,3387750,100,41133
0,202203,41133109,하대원동,5128180,60,01,M,5128180,60,41133
109250,202203,41133132,중앙동,768950,35,01,M,878200,46,41133
22800,202204,41133101,성남동,9910570,360,01,M,9933370,364,41133
392490,202204,41133103,금광동,11600690,382,01,M,11993180,392,41133
22800,202204,41133101,성남동,9910570,360,01,M,9933370,364,41133
392490,202204,41133103,금광동,11600690,382,01,M,11993180,392,41133
207510,202204,41133104,은행동,3299140,177,01,M,3506650,187,41133
6000,202204,41133105,상대원동,2705600,190,01,M,2711600,191,41133
30000,202204,41133106,여수동,2924830,160,01,M,2954830,162,41133
7600,202204,41133107,도촌동,1650800,108,01,M,1658400,109,41133
0,202204,41133108,갈현동,1200,1,01,M,1200,1,41133
5300,202204,41133109,하대원동,6294100,104,01,M,6299400,107,41133
48200,202204,41133132,중앙동,2041300,53,01,M,2089500,56,41133
12800,202205,41133101,성남동,6229760,160,01,M,6242560,161,41133
12800,202205,41133101,성남동,6229760,160,01,M,6242560,161,41133
59200,202205,41133103,금광동,5432360,130,01,M,5491560,136,41133
4000,202205,41133104,은행동,2021680,111,01,M,2025680,112,41133
44700,202205,41133105,상대원동,780820,83,01,M,825520,86,41133
29200,202205,41133106,여수동,1907930,96,01,M,1937130,98,41133
0,202205,41133107,도촌동,1018290,52,01,M,1018290,52,41133
4300,202205,41133109,하대원동,5445260,70,01,M,5449560,73,41133
32500,202205,41133132,중앙동,1474050,32,01,M,1506550,34,41133
54900,202206,41133101,성남동,6389190,98,01,M,6444090,105,41133
0,202206,41133103,금광동,6472950,69,01,M,6472950,69,41133
54900,202206,41133101,성남동,6389190,98,01,M,6444090,105,41133
0,202206,41133103,금광동,6472950,69,01,M,6472950,69,41133
23050,202206,41133104,은행동,945660,74,01,M,968710,76,41133
10500,202206,41133105,상대원동,627890,47,01,M,638390,48,41133
0,202206,41133106,여수동,1946290,52,01,M,1946290,52,41133
0,202206,41133107,도촌동,926800,35,01,M,926800,35,41133
4200,202206,41133109,하대원동,4642030,39,01,M,4646230,40,41133
0,202206,41133132,중앙동,241000,8,01,M,241000,8,41133
72500,202207,41133101,성남동,5922310,81,01,M,5994810,89,41133
430500,202207,41133103,금광동,5099300,87,01,M,5529800,91,41133
72500,202207,41133101,성남동,5922310,81,01,M,5994810,89,41133
430500,202207,41133103,금광동,5099300,87,01,M,5529800,91,41133
53100,202207,41133104,은행동,740290,52,01,M,793390,54,41133
0,202207,41133105,상대원동,1368010,52,01,M,1368010,52,41133
14400,202207,41133106,여수동,965800,53,01,M,980200,55,41133
0,202207,41133107,도촌동,1111090,54,01,M,1111090,54,41133
0,202207,41133109,하대원동,4760060,44,01,M,4760060,44,41133
0,202207,41133132,중앙동,348350,8,01,M,348350,8,41133
0,202208,41133101,성남동,1575250,46,01,M,1575250,46,41133
0,202208,41133103,금광동,2853350,60,01,M,2853350,60,41133
0,202208,41133101,성남동,1575250,46,01,M,1575250,46,41133
0,202208,41133103,금광동,2853350,60,01,M,2853350,60,41133
21700,202208,41133104,은행동,304980,24,01,M,326680,28,41133
0,202208,41133105,상대원동,853300,43,01,M,853300,43,41133
0,202208,41133106,여수동,613230,25,01,M,613230,25,41133
0,202208,41133107,도촌동,282750,14,01,M,282750,14,41133
0,202208,41133108,갈현동,45000,1,01,M,45000,1,41133
0,202208,41133109,하대원동,1469940,27,01,M,1469940,27,41133
0,202208,41133132,중앙동,470300,10,01,M,470300,10,41133
5900,202209,41133101,성남동,3512070,92,01,M,3517970,93,41133
5900,202209,41133101,성남동,3512070,92,01,M,3517970,93,41133
15500,202209,41133103,금광동,2483820,102,01,M,2499320,103,41133
11400,202209,41133104,은행동,322520,41,01,M,333920,43,41133
2000,202209,41133105,상대원동,538550,42,01,M,540550,43,41133
0,202209,41133106,여수동,668130,47,01,M,668130,47,41133
43740,202209,41133107,도촌동,793470,23,01,M,837210,27,41133
0,202209,41133109,하대원동,951050,22,01,M,951050,22,41133
0,202209,41133132,중앙동,142400,6,01,M,142400,6,41133
57200,202210,41133101,성남동,7304220,435,01,M,7361420,439,41133
79300,202210,41133103,금광동,8045230,494,01,M,8124530,497,41133
57200,202210,41133101,성남동,7304220,435,01,M,7361420,439,41133
79300,202210,41133103,금광동,8045230,494,01,M,8124530,497,41133
181150,202210,41133104,은행동,3178930,230,01,M,3360080,247,41133
0,202210,41133105,상대원동,2701780,313,01,M,2701780,313,41133
11000,202210,41133106,여수동,1592730,153,01,M,1603730,154,41133
0,202210,41133107,도촌동,1561290,142,01,M,1561290,142,41133
0,202210,41133108,갈현동,50000,1,01,M,50000,1,41133
0,202210,41133109,하대원동,1626780,104,01,M,1626780,104,41133
30900,202210,41133132,중앙동,610750,42,01,M,641650,46,41133
14800,202211,41133101,성남동,2864380,119,01,M,2879180,124,41133
14800,202211,41133101,성남동,2864380,119,01,M,2879180,124,41133
0,202211,41133103,금광동,4405220,117,01,M,4405220,117,41133
13500,202211,41133104,은행동,905230,75,01,M,918730,76,41133
9900,202211,41133105,상대원동,1120350,81,01,M,1130250,85,41133
0,202211,41133106,여수동,1327350,62,01,M,1327350,62,41133
0,202211,41133107,도촌동,755850,44,01,M,755850,44,41133
0,202211,41133109,하대원동,2703270,56,01,M,2703270,56,41133
9400,202211,41133132,중앙동,254000,10,01,M,263400,12,41133
22000,202212,41133101,성남동,2734650,80,01,M,2756650,81,41133
97600,202212,41133103,금광동,5975740,88,01,M,6073340,96,41133
22000,202212,41133101,성남동,2734650,80,01,M,2756650,81,41133
97600,202212,41133103,금광동,5975740,88,01,M,6073340,96,41133
16000,202212,41133104,은행동,652060,54,01,M,668060,55,41133
1000,202212,41133105,상대원동,912360,43,01,M,913360,44,41133
0,202212,41133106,여수동,1303600,48,01,M,1303600,48,41133
0,202212,41133107,도촌동,774220,24,01,M,774220,24,41133
0,202212,41133109,하대원동,3302600,42,01,M,3302600,42,41133
0,202212,41133132,중앙동,416300,8,01,M,416300,8,41133
39900,202301,41133101,성남동,2423710,66,01,M,2463610,68,41133
0,202301,41133103,금광동,2588680,53,01,M,2588680,53,41133
39900,202301,41133101,성남동,2423710,66,01,M,2463610,68,41133
0,202301,41133103,금광동,2588680,53,01,M,2588680,53,41133
109400,202301,41133104,은행동,1803660,45,01,M,1913060,55,41133
6500,202301,41133105,상대원동,1094180,31,01,M,1100680,33,41133
0,202301,41133106,여수동,387100,23,01,M,387100,23,41133
0,202301,41133107,도촌동,758660,37,01,M,758660,37,41133
16000,202301,41133109,하대원동,3401900,18,01,M,3417900,19,41133
75000,202301,41133132,중앙동,93200,5,01,M,168200,6,41133
9100,202302,41133101,성남동,7965610,87,01,M,7974710,89,41133
75500,202302,41133103,금광동,5975240,79,01,M,6050740,83,41133
9100,202302,41133101,성남동,7965610,87,01,M,7974710,89,41133
75500,202302,41133103,금광동,5975240,79,01,M,6050740,83,41133
106000,202302,41133104,은행동,1359260,47,01,M,1465260,55,41133
8100,202302,41133105,상대원동,1612950,41,01,M,1621050,42,41133
0,202302,41133106,여수동,983500,38,01,M,983500,38,41133
0,202302,41133107,도촌동,1138960,25,01,M,1138960,25,41133
0,202302,41133108,갈현동,102221,3,01,M,102221,3,41133
0,202302,41133109,하대원동,2943780,20,01,M,2943780,20,41133
0,202302,41133132,중앙동,417500,22,01,M,417500,22,41133
247300,202303,41133101,성남동,11499330,396,01,M,11746630,406,41133
247300,202303,41133101,성남동,11499330,396,01,M,11746630,406,41133
273600,202303,41133103,금광동,10005810,360,01,M,10279410,370,41133
135350,202303,41133104,은행동,2162170,149,01,M,2297520,162,41133
15500,202303,41133105,상대원동,2760740,225,01,M,2776240,226,41133
1000,202303,41133106,여수동,1688050,78,01,M,1689050,79,41133
0,202303,41133107,도촌동,1629410,78,01,M,1629410,78,41133
0,202303,41133108,갈현동,55242,1,01,M,55242,1,41133
13800,202303,41133109,하대원동,2278820,57,01,M,2292620,60,41133
0,202303,41133132,중앙동,1288150,51,01,M,1288150,51,41133
57500,202304,41133101,성남동,6568930,374,01,M,6626430,378,41133
57500,202304,41133101,성남동,6568930,374,01,M,6626430,378,41133
203190,202304,41133103,금광동,8492760,409,01,M,8695950,421,41133
68500,202304,41133104,은행동,2351830,176,01,M,2420330,185,41133
53500,202304,41133105,상대원동,2877640,218,01,M,2931140,220,41133
0,202304,41133106,여수동,1492380,114,01,M,1492380,114,41133
61500,202304,41133107,도촌동,2040210,99,01,M,2101710,103,41133
6000,202304,41133109,하대원동,1607260,70,01,M,1613260,72,41133
3700,202304,41133132,중앙동,1157950,58,01,M,1161650,59,41133
3800,202305,41133101,성남동,7687840,161,01,M,7691640,162,41133
85000,202305,41133103,금광동,9657390,246,01,M,9742390,248,41133
3800,202305,41133101,성남동,7687840,161,01,M,7691640,162,41133
85000,202305,41133103,금광동,9657390,246,01,M,9742390,248,41133
90000,202305,41133104,은행동,1581720,91,01,M,1671720,93,41133
16300,202305,41133105,상대원동,1368050,78,01,M,1384350,81,41133
50000,202305,41133106,여수동,842350,63,01,M,892350,64,41133
13000,202305,41133107,도촌동,1104450,41,01,M,1117450,43,41133
0,202305,41133108,갈현동,23000,2,01,M,23000,2,41133
0,202305,41133109,하대원동,705750,39,01,M,705750,39,41133
0,202305,41133132,중앙동,717000,20,01,M,717000,20,41133
6000,202306,41133101,성남동,5146200,135,01,M,5152200,136,41133
6000,202306,41133101,성남동,5146200,135,01,M,5152200,136,41133
7000,202306,41133103,금광동,3628000,126,01,M,3635000,127,41133
63100,202306,41133104,은행동,1065200,39,01,M,1128300,42,41133
0,202306,41133105,상대원동,848600,57,01,M,848600,57,41133
700,202306,41133106,여수동,1050190,36,01,M,1050890,37,41133
0,202306,41133107,도촌동,568780,37,01,M,568780,37,41133
0,202306,41133109,하대원동,352900,20,01,M,352900,20,41133
5000,202306,41133132,중앙동,251200,15,01,M,256200,16,41133
2900,202307,41133101,성남동,3156720,92,01,M,3159620,93,41133
35300,202307,41133103,금광동,4279470,112,01,M,4314770,116,41133
2900,202307,41133101,성남동,3156720,92,01,M,3159620,93,41133
35300,202307,41133103,금광동,4279470,112,01,M,4314770,116,41133
34200,202307,41133104,은행동,1137160,38,01,M,1171360,40,41133
0,202307,41133105,상대원동,1112900,53,01,M,1112900,53,41133
29400,202307,41133106,여수동,1317590,25,01,M,1346990,35,41133
0,202307,41133107,도촌동,528242,21,01,M,528242,21,41133
20000,202307,41133109,하대원동,811900,40,01,M,831900,46,41133
1400,202307,41133132,중앙동,509200,20,01,M,510600,21,41133
2300,202308,41133101,성남동,4833100,81,01,M,4835400,82,41133
65800,202308,41133103,금광동,3046560,90,01,M,3112360,96,41133
2300,202308,41133101,성남동,4833100,81,01,M,4835400,82,41133
65800,202308,41133103,금광동,3046560,90,01,M,3112360,96,41133
