card_use_amt,crtr_ym,emd_cd,emd_nm,mbl_use_amt,mbl_user_cnt,par_ag,par_gend,stlm_amt,stlm_nocs,usage_rgn_cd
0,202403,41131109,신촌동,14400,4,02,F,14400,4,41131
22000,202403,41131110,오야동,160900,15,02,F,182900,16,41131
3669020,202404,41131101,신흥동,38998860,1616,02,F,42667880,1858,41131
3772310,202404,41131102,태평동,27155680,1296,02,F,30927990,1559,41131
1535340,202404,41131103,수진동,16913820,487,02,F,18449160,580,41131
732420,202404,41131104,단대동,6601950,188,02,F,7334370,205,41131
136300,202404,41131105,산성동,2876840,242,02,F,3013140,259,41131
340200,202404,41131106,양지동,3555450,257,02,F,3895650,303,41131
1152870,202404,41131107,복정동,3732010,310,02,F,4884880,402,41131
2815110,202404,41131108,창곡동,47562660,1804,02,F,50377770,2021,41131
18400,202404,41131109,신촌동,0,0,02,F,18400,4,41131
11100,202404,41131110,오야동,83000,21,02,F,94100,24,41131
3223900,202405,41131101,신흥동,38408300,1199,02,F,41632200,1402,41131
2758130,202405,41131102,태평동,19962211,1091,02,F,22720341,1308,41131
2230430,202405,41131103,수진동,11102818,407,02,F,13333248,467,41131
479000,202405,41131104,단대동,4210139,143,02,F,4689139,155,41131
630110,202405,41131105,산성동,1860680,172,02,F,2490790,185,41131
692210,202405,41131106,양지동,2660770,163,02,F,3352980,206,41131
727930,202405,41131107,복정동,3848930,212,02,F,4576860,285,41131
2801660,202405,41131108,창곡동,45435632,1621,02,F,48237292,1803,41131
0,202405,41131109,신촌동,68500,1,02,F,68500,1,41131
31500,202405,41131110,오야동,69350,14,02,F,100850,19,41131
2017320,202406,41131101,신흥동,25970786,856,02,F,27988106,1026,41131
1474760,202406,41131102,태평동,12064190,670,02,F,13538950,831,41131
685080,202406,41131103,수진동,5525260,252,02,F,6210340,298,41131
88180,202406,41131104,단대동,2116620,71,02,F,2204800,78,41131
300800,202406,41131105,산성동,1203220,148,02,F,1504020,161,41131
251350,202406,41131106,양지동,1917300,107,02,F,2168650,130,41131
576100,202406,41131107,복정동,1979970,117,02,F,2556070,152,41131
1960350,202406,41131108,창곡동,27396415,1077,02,F,29356765,1200,41131
3500,202406,41131109,신촌동,0,0,02,F,3500,1,41131
0,202406,41131110,오야동,99000,8,02,F,99000,8,41131
2378960,202407,41131101,신흥동,20304395,756,02,F,22683355,924,41131
2162130,202407,41131102,태평동,10048405,543,02,F,12210535,690,41131
822400,202407,41131103,수진동,7048860,230,02,F,7871260,272,41131
526400,202407,41131104,단대동,2095900,69,02,F,2622300,77,41131
171550,202407,41131105,산성동,884200,92,02,F,1055750,108,41131
155650,202407,41131106,양지동,797350,67,02,F,953000,80,41131
77350,202407,41131107,복정동,998920,83,02,F,1076270,94,41131
1229740,202407,41131108,창곡동,27401580,909,02,F,28631320,987,41131
9000,202407,41131109,신촌동,0,0,02,F,9000,1,41131
0,202407,41131110,오야동,8900,3,02,F,8900,3,41131
1751010,202408,41131101,신흥동,20143119,773,02,F,21894129,919,41131
2751080,202408,41131102,태평동,11175710,527,02,F,13926790,640,41131
353100,202408,41131103,수진동,7163000,230,02,F,7516100,253,41131
321900,202408,41131104,단대동,1969630,77,02,F,2291530,83,41131
455100,202408,41131105,산성동,1202750,109,02,F,1657850,123,41131
119600,202408,41131106,양지동,1011950,79,02,F,1131550,95,41131
238000,202408,41131107,복정동,627500,40,02,F,865500,62,41131
2787700,202408,41131108,창곡동,23913845,810,02,F,26701545,877,41131
18800,202408,41131109,신촌동,0,0,02,F,18800,2,41131
0,202408,41131110,오야동,79700,7,02,F,79700,7,41131
2699330,202409,41131101,신흥동,33166146,1441,02,F,35865476,1613,41131
2573870,202409,41131102,태평동,18964280,1021,02,F,21538150,1233,41131
547000,202409,41131103,수진동,9192890,394,02,F,9739890,422,41131
678040,202409,41131104,단대동,3042180,188,02,F,3720220,204,41131
63500,202409,41131105,산성동,2548230,183,02,F,2611730,192,41131
516750,202409,41131106,양지동,3031830,171,02,F,3548580,228,41131
555010,202409,41131107,복정동,3523530,243,02,F,4078540,331,41131
2017580,202409,41131108,창곡동,35719816,1271,02,F,37737396,1378,41131
2900,202409,41131109,신촌동,0,0,02,F,2900,1,41131
4900,202409,41131110,오야동,55200,10,02,F,60100,12,41131
2153780,202410,41131101,신흥동,28556510,1139,02,F,30710290,1289,41131
1976300,202410,41131102,태평동,13547410,824,02,F,15523710,1018,41131
710290,202410,41131103,수진동,9374260,334,02,F,10084550,375,41131
256560,202410,41131104,단대동,2877440,125,02,F,3134000,146,41131
149200,202410,41131105,산성동,2095060,175,02,F,2244260,193,41131
396850,202410,41131106,양지동,1358930,110,02,F,1755780,148,41131
615900,202410,41131107,복정동,1965260,179,02,F,2581160,271,41131
1717870,202410,41131108,창곡동,28370320,1176,02,F,30088190,1306,41131
31100,202410,41131109,신촌동,30000,2,02,F,61100,7,41131
20200,202410,41131110,오야동,44200,7,02,F,64400,11,41131
2144840,202411,41131101,신흥동,22352280,808,02,F,24497120,937,41131
2211250,202411,41131102,태평동,11892040,605,02,F,14103290,794,41131
1683600,202411,41131103,수진동,8297910,259,02,F,9981510,308,41131
514060,202411,41131104,단대동,2618660,115,02,F,3132720,126,41131
33500,202411,41131105,산성동,2377360,118,02,F,2410860,123,41131
238500,202411,41131106,양지동,1052500,95,02,F,1291000,125,41131
624755,202411,41131107,복정동,1681360,154,02,F,2306115,240,41131
3039830,202411,41131108,창곡동,25881670,936,02,F,28921500,1033,41131
57000,202411,41131109,신촌동,14000,1,02,F,71000,3,41131
21700,202411,41131110,오야동,13500,3,02,F,35200,5,41131
2709930,202412,41131101,신흥동,24185560,841,02,F,26895490,958,41131
2630360,202412,41131102,태평동,12624770,589,02,F,15255130,820,41131
529750,202412,41131103,수진동,5736630,337,02,F,6266380,375,41131
332840,202412,41131104,단대동,1445360,105,02,F,1778200,119,41131
147100,202412,41131105,산성동,2097620,128,02,F,2244720,139,41131
283650,202412,41131106,양지동,2950900,109,02,F,3234550,130,41131
483100,202412,41131107,복정동,1909340,165,02,F,2392440,230,41131
2738620,202412,41131108,창곡동,32487985,1111,02,F,35226605,1201,41131
23600,202412,41131109,신촌동,0,0,02,F,23600,3,41131
63500,202412,41131110,오야동,33000,3,02,F,96500,6,41131
3286900,202501,41131101,신흥동,41427120,1217,02,F,44714020,1401,41131
2932660,202501,41131102,태평동,31910468,1050,02,F,34843128,1278,41131
1034800,202501,41131103,수진동,16437810,363,02,F,17472610,416,41131
654880,202501,41131104,단대동,3896370,144,02,F,4551250,161,41131
141900,202501,41131105,산성동,2471080,173,02,F,2612980,187,41131
390300,202501,41131106,양지동,5772100,130,02,F,6162400,150,41131
233200,202501,41131107,복정동,3485100,176,02,F,3718300,208,41131
3019925,202501,41131108,창곡동,55239215,1530,02,F,58259140,1652,41131
21900,202501,41131109,신촌동,0,0,02,F,21900,2,41131
0,202501,41131110,오야동,4000,1,02,F,4000,1,41131
5294420,202502,41131101,신흥동,50923904,1432,02,F,56218324,1645,41131
5449040,202502,41131102,태평동,31242680,1100,02,F,36691720,1347,41131
1345150,202502,41131103,수진동,18525990,427,02,F,19871140,513,41131
679600,202502,41131104,단대동,7068640,162,02,F,7748240,203,41131
177100,202502,41131105,산성동,3982610,201,02,F,4159710,216,41131
365370,202502,41131106,양지동,4007500,135,02,F,4372870,157,41131
493950,202502,41131107,복정동,4368180,224,02,F,4862130,290,41131
2039850,202502,41131108,창곡동,78428637,1776,02,F,80468487,1926,41131
156000,202502,41131109,신촌동,73000,2,02,F,229000,11,41131
0,202502,41131110,오야동,9500,1,02,F,9500,1,41131
6215480,202503,41131101,신흥동,53833006,1586,02,F,60048486,1823,41131
4196850,202503,41131102,태평동,41456995,1328,02,F,45653845,1662,41131
2451320,202503,41131103,수진동,22468250,490,02,F,24919570,577,41131
581600,202503,41131104,단대동,6031990,230,02,F,6613590,283,41131
1438010,202503,41131105,산성동,8247470,371,02,F,9685480,420,41131
314360,202503,41131106,양지동,6283750,159,02,F,6598110,185,41131
957800,202503,41131107,복정동,8014970,373,02,F,8972770,456,41131
4229479,202503,41131108,창곡동,88227610,1936,02,F,92457089,2086,41131
21400,202503,41131109,신촌동,76500,3,02,F,97900,7,41131
30000,202503,41131110,오야동,0,0,02,F,30000,1,41131
7771920,202504,41131101,신흥동,53926074,1504,02,F,61697994,1755,41131
3550170,202504,41131102,태평동,42613260,1255,02,F,46163430,1579,41131
1566530,202504,41131103,수진동,21056977,473,02,F,22623507,541,41131
470700,202504,41131104,단대동,6557440,185,02,F,7028140,211,41131
1828770,202504,41131105,산성동,9397680,393,02,F,11226450,456,41131
999865,202504,41131106,양지동,5373750,153,02,F,6373615,201,41131
675850,202504,41131107,복정동,5587040,394,02,F,6262890,484,41131
2581540,202504,41131108,창곡동,75372971,1976,02,F,77954511,2125,41131
0,202504,41131109,신촌동,68300,2,02,F,68300,2,41131
0,202504,41131110,오야동,9000,1,02,F,9000,1,41131
0,202001,41131000,,48403030,475,03,M,48403030,475,41131
0,202001,41131101,신흥동,2246300,41,03,M,2246300,41,41131
0,202001,41131102,태평동,15767666,96,03,M,15767666,96,41131
0,202001,41131103,수진동,67031570,115,03,M,67031570,115,41131
0,202001,41131104,단대동,82230,5,03,M,82230,5,41131
0,202001,41131106,양지동,14800,1,03,M,14800,1,41131
0,202001,41131107,복정동,147700,13,03,M,147700,13,41131
0,202001,41131108,창곡동,6604600,51,03,M,6604600,51,41131
0,202001,41131115,시흥동,575400,4,03,M,575400,4,41131
0,202002,41131000,,57475470,792,03,M,57475470,792,41131
0,202002,41131000,,57475470,792,03,M,57475470,792,41131
0,202002,41131101,신흥동,3910980,55,03,M,3910980,55,41131
0,202002,41131102,태평동,54023690,120,03,M,54023690,120,41131
0,202002,41131103,수진동,95488360,270,03,M,95488360,270,41131
0,202002,41131104,단대동,202560,19,03,M,202560,19,41131
0,202002,41131106,양지동,110000,4,03,M,110000,4,41131
0,202002,41131107,복정동,692500,19,03,M,692500,19,41131
0,202002,41131108,창곡동,10966780,46,03,M,10966780,46,41131
0,202003,41131000,,64013044,977,03,M,64013044,977,41131
0,202003,41131101,신흥동,5295340,58,03,M,5295340,58,41131
0,202003,41131000,,64013044,977,03,M,64013044,977,41131
0,202003,41131101,신흥동,5295340,58,03,M,5295340,58,41131
0,202003,41131102,태평동,28133360,127,03,M,28133360,127,41131
0,202003,41131103,수진동,80819360,178,03,M,80819360,178,41131
0,202003,41131104,단대동,1105730,12,03,M,1105730,12,41131
0,202003,41131105,산성동,27000,4,03,M,27000,4,41131
0,202003,41131107,복정동,918200,13,03,M,918200,13,41131
0,202003,41131108,창곡동,17630720,59,03,M,17630720,59,41131
0,202003,41131113,상적동,78000,3,03,M,78000,3,41131
0,202003,41131117,사송동,65400,2,03,M,65400,2,41131
0,202004,41131000,,101893492,1347,03,M,101893492,1347,41131
0,202004,41131101,신흥동,6643110,43,03,M,6643110,43,41131
0,202004,41131102,태평동,47848600,171,03,M,47848600,171,41131
0,202004,41131103,수진동,95823640,215,03,M,95823640,215,41131
0,202004,41131104,단대동,2173510,49,03,M,2173510,49,41131
0,202004,41131105,산성동,906000,5,03,M,906000,5,41131
0,202004,41131106,양지동,330900,8,03,M,330900,8,41131
0,202004,41131107,복정동,344000,31,03,M,344000,31,41131
0,202004,41131108,창곡동,29818350,84,03,M,29818350,84,41131
0,202004,41131115,시흥동,10000000,7,03,M,10000000,7,41131
0,202005,41131000,,203250414,3008,03,M,203250414,3008,41131
0,202005,41131101,신흥동,11093080,156,03,M,11093080,156,41131
0,202005,41131102,태평동,68633150,278,03,M,68633150,278,41131
0,202005,41131103,수진동,142668980,387,03,M,142668980,387,41131
0,202005,41131104,단대동,649180,38,03,M,649180,38,41131
0,202005,41131105,산성동,140040,12,03,M,140040,12,41131
0,202005,41131106,양지동,312050,19,03,M,312050,19,41131
0,202005,41131107,복정동,1509750,52,03,M,1509750,52,41131
0,202005,41131108,창곡동,29955050,257,03,M,29955050,257,41131
0,202005,41131113,상적동,189000,6,03,M,189000,6,41131
0,202006,41131000,,297377410,5171,03,M,297377410,5171,41131
0,202006,41131101,신흥동,17960320,354,03,M,17960320,354,41131
0,202006,41131102,태평동,71647560,559,03,M,71647560,559,41131
0,202006,41131103,수진동,94811070,373,03,M,94811070,373,41131
0,202006,41131104,단대동,5926790,80,03,M,5926790,80,41131
0,202006,41131105,산성동,372440,27,03,M,372440,27,41131
0,202006,41131106,양지동,2214900,30,03,M,2214900,30,41131
0,202006,41131107,복정동,2567000,109,03,M,2567000,109,41131
0,202006,41131108,창곡동,57804700,534,03,M,57804700,534,41131
0,202006,41131110,오야동,72000,4,03,M,72000,4,41131
0,202007,41131000,,514083339,7482,03,M,514083339,7482,41131
0,202007,41131101,신흥동,13109390,309,03,M,13109390,309,41131
0,202007,41131102,태평동,107174170,643,03,M,107174170,643,41131
0,202007,41131103,수진동,124317440,428,03,M,124317440,428,41131
0,202007,41131104,단대동,3186800,55,03,M,3186800,55,41131
0,202007,41131105,산성동,1277750,29,03,M,1277750,29,41131
0,202007,41131106,양지동,1388800,68,03,M,1388800,68,41131
0,202007,41131107,복정동,2376000,110,03,M,2376000,110,41131
0,202007,41131108,창곡동,50942390,694,03,M,50942390,694,41131
0,202007,41131113,상적동,207000,7,03,M,207000,7,41131
0,202008,41131000,,631291150,9474,03,M,631291150,9474,41131
0,202008,41131101,신흥동,15196300,353,03,M,15196300,353,41131
0,202008,41131102,태평동,162960883,951,03,M,162960883,951,41131
0,202008,41131103,수진동,143301450,556,03,M,143301450,556,41131
0,202008,41131104,단대동,2733280,164,03,M,2733280,164,41131
0,202008,41131105,산성동,1465450,70,03,M,1465450,70,41131
0,202008,41131106,양지동,3120780,122,03,M,3120780,122,41131
0,202008,41131107,복정동,4012258,302,03,M,4012258,302,41131
0,202008,41131108,창곡동,116356268,1022,03,M,116356268,1022,41131
0,202008,41131109,신촌동,150000,1,03,M,150000,1,41131
0,202009,41131000,,813728267,13371,03,M,813728267,13371,41131
0,202009,41131101,신흥동,31539497,474,03,M,31539497,474,41131
0,202009,41131102,태평동,213886867,1408,03,M,213886867,1408,41131
0,202009,41131103,수진동,223617760,878,03,M,223617760,878,41131
0,202009,41131104,단대동,5168530,243,03,M,5168530,243,41131
0,202009,41131105,산성동,3394780,164,03,M,3394780,164,41131
0,202009,41131106,양지동,2820150,106,03,M,2820150,106,41131
0,202009,41131107,복정동,6833780,436,03,M,6833780,436,41131
0,202009,41131108,창곡동,95136431,1271,03,M,95136431,1271,41131
0,202009,41131109,신촌동,830000,2,03,M,830000,2,41131
0,202010,41131000,,1048191385,22237,03,M,1048191385,22237,41131
0,202010,41131101,신흥동,40092840,971,03,M,40092840,971,41131
0,202010,41131102,태평동,188357672,1866,03,M,188357672,1866,41131
0,202010,41131103,수진동,233449130,1181,03,M,233449130,1181,41131
0,202010,41131104,단대동,9820950,373,03,M,9820950,373,41131
0,202010,41131105,산성동,8132700,269,03,M,8132700,269,41131
0,202010,41131106,양지동,3768910,161,03,M,3768910,161,41131
0,202010,41131107,복정동,10516870,517,03,M,10516870,517,41131
0,202010,41131108,창곡동,199049190,2575,03,M,199049190,2575,41131
0,202010,41131109,신촌동,800000,10,03,M,800000,10,41131
0,202011,41131000,,843925230,20354,03,M,843925230,20354,41131
0,202011,41131101,신흥동,33568133,890,03,M,33568133,890,41131
0,202011,41131102,태평동,176502002,1616,03,M,176502002,1616,41131
0,202011,41131103,수진동,168621940,939,03,M,168621940,939,41131
0,202011,41131104,단대동,7543210,338,03,M,7543210,338,41131
0,202011,41131105,산성동,4304100,187,03,M,4304100,187,41131
0,202011,41131106,양지동,4426150,137,03,M,4426150,137,41131
0,202011,41131107,복정동,17656240,679,03,M,17656240,679,41131
0,202011,41131108,창곡동,155192542,2154,03,M,155192542,2154,41131
0,202011,41131112,고등동,2905520,159,03,M,2905520,159,41131
0,202012,41131000,,808032077,18840,03,M,808032077,18840,41131
0,202012,41131101,신흥동,46057324,1109,03,M,46057324,1109,41131
0,202012,41131102,태평동,163738644,1888,03,M,163738644,1888,41131
0,202012,41131103,수진동,164974140,912,03,M,164974140,912,41131
0,202012,41131104,단대동,5721790,312,03,M,5721790,312,41131
0,202012,41131105,산성동,3327280,227,03,M,3327280,227,41131
0,202012,41131106,양지동,1433400,134,03,M,1433400,134,41131
0,202012,41131107,복정동,6368130,537,03,M,6368130,537,41131
0,202012,41131108,창곡동,117993350,2234,03,M,117993350,2234,41131
0,202012,41131109,신촌동,2049000,11,03,M,2049000,11,41131
0,202101,41131000,,392991364,8675,03,M,392991364,8675,41131
0,202101,41131101,신흥동,9791140,273,03,M,9791140,273,41131
0,202101,41131102,태평동,66151935,586,03,M,66151935,586,41131
0,202101,41131103,수진동,45485850,230,03,M,45485850,230,41131
0,202101,41131104,단대동,2782865,82,03,M,2782865,82,41131
0,202101,41131105,산성동,916420,54,03,M,916420,54,41131
0,202101,41131106,양지동,1355800,32,03,M,1355800,32,41131
0,202101,41131107,복정동,2508900,151,03,M,2508900,151,41131
0,202101,41131108,창곡동,49125860,631,03,M,49125860,631,41131
0,202101,41131112,고등동,743930,46,03,M,743930,46,41131
0,202102,41131000,,386900693,7880,03,M,386900693,7880,41131
0,202102,41131101,신흥동,15481287,272,03,M,15481287,272,41131
0,202102,41131102,태평동,69220918,565,03,M,69220918,565,41131
0,202102,41131103,수진동,41068580,210,03,M,41068580,210,41131
0,202102,41131104,단대동,1050530,53,03,M,1050530,53,41131
0,202102,41131105,산성동,655100,35,03,M,655100,35,41131
0,202102,41131106,양지동,1707200,45,03,M,1707200,45,41131
0,202102,41131107,복정동,4036600,152,03,M,4036600,152,41131
0,202102,41131108,창곡동,60170950,705,03,M,60170950,705,41131
0,202102,41131109,신촌동,9000,1,03,M,9000,1,41131
0,202103,41131000,,689668150,18697,03,M,689668150,18697,41131
0,202103,41131101,신흥동,29543800,736,03,M,29543800,736,41131
0,202103,41131102,태평동,130653300,1355,03,M,130653300,1355,41131
0,202103,41131103,수진동,77576702,444,03,M,77576702,444,41131
0,202103,41131104,단대동,3419390,153,03,M,3419390,153,41131
0,202103,41131105,산성동,2262600,99,03,M,2262600,99,41131
0,202103,41131106,양지동,1961000,93,03,M,1961000,93,41131
0,202103,41131107,복정동,6502600,326,03,M,6502600,326,41131
0,202103,41131108,창곡동,153334460,1767,03,M,153334460,1767,41131
0,202103,41131109,신촌동,114000,4,03,M,114000,4,41131
23198730,202104,41131000,,769168781,21640,03,M,792367511,23460,41131
1622120,202104,41131101,신흥동,33035680,814,03,M,34657800,928,41131
1075350,202104,41131102,태평동,162551554,1467,03,M,163626904,1599,41131
849800,202104,41131103,수진동,72739910,533,03,M,73589710,557,41131
30000,202104,41131104,단대동,5807490,221,03,M,5837490,225,41131
156800,202104,41131105,산성동,2727350,149,03,M,2884150,159,41131
72000,202104,41131106,양지동,3692200,101,03,M,3764200,111,41131
388400,202104,41131107,복정동,5500200,353,03,M,5888600,376,41131
1624800,202104,41131108,창곡동,144549530,2119,03,M,146174330,2163,41131
0,202104,41131109,신촌동,25000,2,03,M,25000,2,41131
62146896,202105,41131000,,802221400,20898,03,M,864368296,24774,41131
2163920,202105,41131101,신흥동,35579930,816,03,M,37743850,976,41131
3022160,202105,41131102,태평동,169506474,1257,03,M,172528634,1466,41131
5547290,202105,41131103,수진동,75534370,450,03,M,81081660,594,41131
403900,202105,41131104,단대동,5185190,170,03,M,5589090,199,41131
250500,202105,41131105,산성동,3114600,100,03,M,3365100,117,41131
588500,202105,41131106,양지동,2971000,99,03,M,3559500,125,41131
852600,202105,41131107,복정동,5417500,284,03,M,6270100,319,41131
3161780,202105,41131108,창곡동,139336300,2084,03,M,142498080,2243,41131
0,202105,41131109,신촌동,40000,4,03,M,40000,4,41131
216900760,202106,41131000,,1782159424,52995,03,M,1999060184,66632,41131
10947600,202106,41131101,신흥동,88385428,2234,03,M,99333028,2806,41131
19945868,202106,41131102,태평동,172582443,3201,03,M,192528311,4242,41131
10224370,202106,41131103,수진동,119283120,1111,03,M,129507490,1543,41131
1325790,202106,41131104,단대동,10384400,446,03,M,11710190,534,41131
888000,202106,41131105,산성동,7615260,295,03,M,8503260,368,41131
773400,202106,41131106,양지동,6383650,219,03,M,7157050,292,41131
3110200,202106,41131107,복정동,14771200,733,03,M,17881400,908,41131
14156790,202106,41131108,창곡동,244506210,4313,03,M,258663000,4837,41131
0,202106,41131109,신촌동,330800,14,03,M,330800,14,41131
240790125,202107,41131000,,1308081835,51727,03,M,1548871960,67947,41131
10462570,202107,41131101,신흥동,65025430,2148,03,M,75488000,2791,41131
16416850,202107,41131102,태평동,180240993,3221,03,M,196657843,4434,41131
8321040,202107,41131103,수진동,90185130,913,03,M,98506170,1353,41131
922780,202107,41131104,단대동,9832740,416,03,M,10755520,499,41131
984980,202107,41131105,산성동,6292100,287,03,M,7277080,399,41131
1485280,202107,41131106,양지동,5659760,199,03,M,7145040,324,41131
2630640,202107,41131107,복정동,13127080,682,03,M,15757720,887,41131
13855640,202107,41131108,창곡동,183181116,3912,03,M,197036756,4657,41131
17000,202107,41131109,신촌동,319600,22,03,M,336600,24,41131
160379200,202108,41131000,,896815438,35544,03,M,1057194638,46748,41131
7904840,202108,41131101,신흥동,39945288,1399,03,M,47850128,1949,41131
11268070,202108,41131102,태평동,161435430,2469,03,M,172703500,3312,41131
4364800,202108,41131103,수진동,87707260,660,03,M,92072060,952,41131
587200,202108,41131104,단대동,6120990,289,03,M,6708190,333,41131
508800,202108,41131105,산성동,3371360,189,03,M,3880160,248,41131
1272300,202108,41131106,양지동,3847550,134,03,M,5119850,205,41131
1514600,202108,41131107,복정동,8388100,508,03,M,9902700,607,41131
15578430,202108,41131108,창곡동,153460023,2939,03,M,169038453,3417,41131
0,202108,41131109,신촌동,103000,12,03,M,103000,12,41131
95388490,202109,41131000,,469452014,18899,03,M,564840504,25053,41131
4129400,202109,41131101,신흥동,19402085,732,03,M,23531485,1047,41131
6319400,202109,41131102,태평동,131473142,1602,03,M,137792542,2070,41131
4730940,202109,41131103,수진동,64455580,372,03,M,69186520,511,41131
796070,202109,41131104,단대동,4659620,220,03,M,5455690,307,41131
201800,202109,41131105,산성동,4402880,103,03,M,4604680,123,41131
732100,202109,41131106,양지동,2031200,73,03,M,2763300,131,41131
727840,202109,41131107,복정동,4494440,260,03,M,5222280,315,41131
5020410,202109,41131108,창곡동,92811402,1881,03,M,97831812,2187,41131
0,202109,41131109,신촌동,233000,10,03,M,233000,10,41131
92920750,202110,41131000,,702436320,18852,03,M,795357070,24683,41131
6760162,202110,41131101,신흥동,34643890,895,03,M,41404052,1218,41131
7277380,202110,41131102,태평동,125011570,1645,03,M,132288950,2204,41131
6017650,202110,41131103,수진동,76411420,455,03,M,82429070,732,41131
719600,202110,41131104,단대동,5188080,214,03,M,5907680,253,41131
490800,202110,41131105,산성동,3554700,108,03,M,4045500,141,41131
631300,202110,41131106,양지동,3598900,104,03,M,4230200,157,41131
875140,202110,41131107,복정동,4802900,296,03,M,5678040,365,41131
10440400,202110,41131108,창곡동,124785140,2169,03,M,135225540,2583,41131
0,202110,41131109,신촌동,343500,11,03,M,343500,11,41131
176980132,202111,41131000,,1133495663,33598,03,M,1310475795,44243,41131
9570080,202111,41131101,신흥동,59046484,1828,03,M,68616564,2453,41131
15324480,202111,41131102,태평동,194158696,2521,03,M,209483176,3666,41131
14634180,202111,41131103,수진동,111779537,754,03,M,126413717,1152,41131
1346540,202111,41131104,단대동,8916430,288,03,M,10262970,384,41131
958600,202111,41131105,산성동,7481330,247,03,M,8439930,305,41131
1126100,202111,41131106,양지동,5306300,112,03,M,6432400,178,41131
1595280,202111,41131107,복정동,9787700,543,03,M,11382980,682,41131
23534200,202111,41131108,창곡동,237788620,3603,03,M,261322820,4417,41131
0,202111,41131109,신촌동,151600,12,03,M,151600,12,41131
173446730,202112,41131000,,829777788,29682,03,M,1003224518,40008,41131
7568630,202112,41131101,신흥동,45630596,1330,03,M,53199226,1924,41131
23628940,202112,41131102,태평동,138409849,2229,03,M,162038789,3173,41131
9916670,202112,41131103,수진동,69047880,590,03,M,78964550,927,41131
654000,202112,41131104,단대동,4021840,207,03,M,4675840,282,41131
495750,202112,41131105,산성동,4659840,179,03,M,5155590,219,41131
855900,202112,41131106,양지동,3567900,101,03,M,4423800,160,41131
876280,202112,41131107,복정동,6190620,365,03,M,7066900,481,41131
17448980,202112,41131108,창곡동,157550866,3315,03,M,174999846,4042,41131
0,202112,41131109,신촌동,34000,4,03,M,34000,4,41131
6582162,202201,41131101,신흥동,45157230,1251,03,M,51739392,1665,41131
12862920,202201,41131102,태평동,96522635,1819,03,M,109385555,2409,41131
5795920,202201,41131103,수진동,60002728,652,03,M,65798648,951,41131
962550,202201,41131104,단대동,5591740,250,03,M,6554290,322,41131
806600,202201,41131105,산성동,3487300,149,03,M,4293900,179,41131
638360,202201,41131106,양지동,2843950,121,03,M,3482310,173,41131
1558390,202201,41131107,복정동,6667570,386,03,M,8225960,527,41131
16507260,202201,41131108,창곡동,168958914,3053,03,M,185466174,3714,41131
0,202201,41131109,신촌동,2200,1,03,M,2200,1,41131
148950,202201,41131110,오야동,783650,16,03,M,932600,30,41131
9464160,202202,41131101,신흥동,43285984,1251,03,M,52750144,1662,41131
9707910,202202,41131102,태평동,109467459,1835,03,M,119175369,2492,41131
7743920,202202,41131103,수진동,52934560,681,03,M,60678480,970,41131
960580,202202,41131104,단대동,7506310,284,03,M,8466890,361,41131
436100,202202,41131105,산성동,4867090,173,03,M,5303190,201,41131
1484600,202202,41131106,양지동,2495050,132,03,M,3979650,207,41131
2105110,202202,41131107,복정동,6986880,425,03,M,9091990,576,41131
19243830,202202,41131108,창곡동,171113662,3217,03,M,190357492,3908,41131
0,202202,41131109,신촌동,46600,2,03,M,46600,2,41131
179250,202202,41131110,오야동,488850,22,03,M,668100,33,41131
7653440,202203,41131101,신흥동,41463115,1455,03,M,49116555,1969,41131
13361340,202203,41131102,태평동,112374248,2040,03,M,125735588,2898,41131
8656140,202203,41131103,수진동,45079540,728,03,M,53735680,1140,41131
1380330,202203,41131104,단대동,6013810,291,03,M,7394140,378,41131
405450,202203,41131105,산성동,6205600,171,03,M,6611050,206,41131
1196150,202203,41131106,양지동,2818500,144,03,M,4014650,228,41131
2467550,202203,41131107,복정동,7378030,453,03,M,9845580,670,41131
19693910,202203,41131108,창곡동,217474382,3949,03,M,237168292,4849,41131
0,202203,41131109,신촌동,50000,2,03,M,50000,2,41131
179300,202203,41131110,오야동,573290,40,03,M,752590,54,41131
8646670,202204,41131101,신흥동,48218210,1586,03,M,56864880,2098,41131
9442650,202204,41131102,태평동,107003462,1938,03,M,116446112,2692,41131
7108760,202204,41131103,수진동,57296232,842,03,M,64404992,1235,41131
1273440,202204,41131104,단대동,7378273,284,03,M,8651713,359,41131
512950,202204,41131105,산성동,4689770,225,03,M,5202720,268,41131
1228400,202204,41131106,양지동,3440230,194,03,M,4668630,272,41131
2619880,202204,41131107,복정동,8272870,509,03,M,10892750,682,41131
26092490,202204,41131108,창곡동,207351508,4180,03,M,233443998,5048,41131
0,202204,41131109,신촌동,344900,14,03,M,344900,14,41131
180100,202204,41131110,오야동,436070,24,03,M,616170,31,41131
8571160,202205,41131101,신흥동,38779175,1279,03,M,47350335,1738,41131
8660220,202205,41131102,태평동,91171763,1786,03,M,99831983,2458,41131
4195920,202205,41131103,수진동,46505530,715,03,M,50701450,1048,41131
1806100,202205,41131104,단대동,6742500,230,03,M,8548600,327,41131
157100,202205,41131105,산성동,4553090,178,03,M,4710190,195,41131
1150450,202205,41131106,양지동,3041770,157,03,M,4192220,238,41131
1810310,202205,41131107,복정동,7520310,456,03,M,9330620,624,41131
21238720,202205,41131108,창곡동,184678492,3646,03,M,205917212,4445,41131
